2023-01-13 01:09:44-INFO-setup.py-21 > 
	Home Address: /content/drive/MyDrive
	Temp Address: /content/tmp
2023-01-13 01:10:57-INFO-utils.py-24 > loading models from /content/tmp/chinese-roberta-wwm-ext
2023-01-13 02:39:36-INFO-extract_diachronic_emb.py-64 > temporarily saving embeddings at /content/tmp/内伤/1971
2023-01-13 02:39:36-INFO-extract_diachronic_emb.py-64 > temporarily saving embeddings at /content/tmp/内伤/1974
2023-01-13 02:39:36-INFO-extract_diachronic_emb.py-64 > temporarily saving embeddings at /content/tmp/内伤/1975
2023-01-13 02:39:37-INFO-extract_diachronic_emb.py-64 > temporarily saving embeddings at /content/tmp/内伤/1976
2023-01-13 02:39:39-INFO-extract_diachronic_emb.py-64 > temporarily saving embeddings at /content/tmp/内伤/1977
2023-01-13 02:40:08-INFO-extract_diachronic_emb.py-64 > temporarily saving embeddings at /content/tmp/内伤/1978
2023-01-13 02:40:23-INFO-extract_diachronic_emb.py-64 > temporarily saving embeddings at /content/tmp/内伤/1979
2023-01-13 02:40:30-INFO-extract_diachronic_emb.py-64 > temporarily saving embeddings at /content/tmp/内伤/1980
2023-01-13 02:40:33-INFO-extract_diachronic_emb.py-64 > temporarily saving embeddings at /content/tmp/内伤/1981
2023-01-13 02:40:34-INFO-extract_diachronic_emb.py-64 > temporarily saving embeddings at /content/tmp/内伤/1982
2023-01-13 02:40:36-INFO-extract_diachronic_emb.py-64 > temporarily saving embeddings at /content/tmp/内伤/1983
2023-01-13 02:40:36-INFO-extract_diachronic_emb.py-64 > temporarily saving embeddings at /content/tmp/内伤/1984
2023-01-13 02:40:38-INFO-extract_diachronic_emb.py-64 > temporarily saving embeddings at /content/tmp/内伤/1985
2023-01-13 02:40:39-INFO-extract_diachronic_emb.py-64 > temporarily saving embeddings at /content/tmp/内伤/1986
2023-01-13 02:40:40-INFO-extract_diachronic_emb.py-64 > temporarily saving embeddings at /content/tmp/内伤/1987
2023-01-13 02:40:40-INFO-extract_diachronic_emb.py-64 > temporarily saving embeddings at /content/tmp/内伤/1988
2023-01-13 02:40:42-INFO-extract_diachronic_emb.py-64 > temporarily saving embeddings at /content/tmp/内伤/1989
2023-01-13 02:40:42-INFO-extract_diachronic_emb.py-64 > temporarily saving embeddings at /content/tmp/内伤/1990
2023-01-13 02:40:43-INFO-extract_diachronic_emb.py-64 > temporarily saving embeddings at /content/tmp/内伤/1991
2023-01-13 02:40:43-INFO-extract_diachronic_emb.py-64 > temporarily saving embeddings at /content/tmp/内伤/1992
2023-01-13 02:40:44-INFO-extract_diachronic_emb.py-64 > temporarily saving embeddings at /content/tmp/内伤/1993
2023-01-13 02:40:44-INFO-extract_diachronic_emb.py-64 > temporarily saving embeddings at /content/tmp/内伤/1994
2023-01-13 02:40:45-INFO-extract_diachronic_emb.py-64 > temporarily saving embeddings at /content/tmp/内伤/1995
2023-01-13 02:40:47-INFO-extract_diachronic_emb.py-64 > temporarily saving embeddings at /content/tmp/内伤/1996
2023-01-13 02:40:48-INFO-extract_diachronic_emb.py-64 > temporarily saving embeddings at /content/tmp/内伤/1997
2023-01-13 02:40:49-INFO-extract_diachronic_emb.py-64 > temporarily saving embeddings at /content/tmp/内伤/1998
2023-01-13 02:40:50-INFO-extract_diachronic_emb.py-64 > temporarily saving embeddings at /content/tmp/内伤/1999
2023-01-13 02:40:50-INFO-extract_diachronic_emb.py-64 > temporarily saving embeddings at /content/tmp/内伤/2000
2023-01-13 02:40:51-INFO-extract_diachronic_emb.py-64 > temporarily saving embeddings at /content/tmp/内伤/2001
2023-01-13 02:40:52-INFO-extract_diachronic_emb.py-64 > temporarily saving embeddings at /content/tmp/内伤/2002
2023-01-13 02:40:53-INFO-extract_diachronic_emb.py-64 > temporarily saving embeddings at /content/tmp/内伤/2003
2023-01-13 02:40:53-INFO-extract_diachronic_emb.py-70 > zipping /content/tmp/内伤 to /content/drive/MyDrive/Jing/dvectors/内伤.zip
2023-01-13 02:40:54-INFO-extract_diachronic_emb.py-73 > deleting /content/tmp/内伤
2023-01-13 02:40:54-INFO-extract_diachronic_emb.py-64 > temporarily saving embeddings at /content/tmp/出台/1954
2023-01-13 02:40:55-INFO-extract_diachronic_emb.py-64 > temporarily saving embeddings at /content/tmp/出台/1955
2023-01-13 02:40:56-INFO-extract_diachronic_emb.py-64 > temporarily saving embeddings at /content/tmp/出台/1956
2023-01-13 02:40:57-INFO-extract_diachronic_emb.py-64 > temporarily saving embeddings at /content/tmp/出台/1957
2023-01-13 02:40:58-INFO-extract_diachronic_emb.py-64 > temporarily saving embeddings at /content/tmp/出台/1958
2023-01-13 02:41:00-INFO-extract_diachronic_emb.py-64 > temporarily saving embeddings at /content/tmp/出台/1959
2023-01-13 02:41:00-INFO-extract_diachronic_emb.py-64 > temporarily saving embeddings at /content/tmp/出台/1960
2023-01-13 02:41:02-INFO-extract_diachronic_emb.py-64 > temporarily saving embeddings at /content/tmp/出台/1961
2023-01-13 02:41:02-INFO-extract_diachronic_emb.py-64 > temporarily saving embeddings at /content/tmp/出台/1962
2023-01-13 02:41:04-INFO-extract_diachronic_emb.py-64 > temporarily saving embeddings at /content/tmp/出台/1963
2023-01-13 02:41:05-INFO-extract_diachronic_emb.py-64 > temporarily saving embeddings at /content/tmp/出台/1964
2023-01-13 02:41:06-INFO-extract_diachronic_emb.py-64 > temporarily saving embeddings at /content/tmp/出台/1965
2023-01-13 02:41:06-INFO-extract_diachronic_emb.py-64 > temporarily saving embeddings at /content/tmp/出台/1966
2023-01-13 02:41:07-INFO-extract_diachronic_emb.py-64 > temporarily saving embeddings at /content/tmp/出台/1967
2023-01-13 02:41:07-INFO-extract_diachronic_emb.py-64 > temporarily saving embeddings at /content/tmp/出台/1968
2023-01-13 02:41:08-INFO-extract_diachronic_emb.py-64 > temporarily saving embeddings at /content/tmp/出台/1970
2023-01-13 02:41:08-INFO-extract_diachronic_emb.py-64 > temporarily saving embeddings at /content/tmp/出台/1972
2023-01-13 02:41:09-INFO-extract_diachronic_emb.py-64 > temporarily saving embeddings at /content/tmp/出台/1974
2023-01-13 02:41:10-INFO-extract_diachronic_emb.py-64 > temporarily saving embeddings at /content/tmp/出台/1977
2023-01-13 02:41:10-INFO-extract_diachronic_emb.py-64 > temporarily saving embeddings at /content/tmp/出台/1979
2023-01-13 02:41:11-INFO-extract_diachronic_emb.py-64 > temporarily saving embeddings at /content/tmp/出台/1980
2023-01-13 02:41:12-INFO-extract_diachronic_emb.py-64 > temporarily saving embeddings at /content/tmp/出台/1981
2023-01-13 02:41:12-INFO-extract_diachronic_emb.py-64 > temporarily saving embeddings at /content/tmp/出台/1982
2023-01-13 02:41:13-INFO-extract_diachronic_emb.py-64 > temporarily saving embeddings at /content/tmp/出台/1983
2023-01-13 02:41:14-INFO-extract_diachronic_emb.py-64 > temporarily saving embeddings at /content/tmp/出台/1984
2023-01-13 02:41:20-INFO-extract_diachronic_emb.py-64 > temporarily saving embeddings at /content/tmp/出台/1985
2023-01-13 02:41:36-INFO-extract_diachronic_emb.py-64 > temporarily saving embeddings at /content/tmp/出台/1986
2023-01-13 02:42:08-INFO-extract_diachronic_emb.py-64 > temporarily saving embeddings at /content/tmp/出台/1987
2023-01-13 02:42:44-INFO-extract_diachronic_emb.py-52 > temporarily saving embeddings at /content/tmp/出台/1988
2023-01-13 02:43:26-INFO-extract_diachronic_emb.py-64 > temporarily saving embeddings at /content/tmp/出台/1988_0
2023-01-13 02:44:04-INFO-extract_diachronic_emb.py-52 > temporarily saving embeddings at /content/tmp/出台/1989
2023-01-13 02:44:13-INFO-extract_diachronic_emb.py-64 > temporarily saving embeddings at /content/tmp/出台/1989_0
2023-01-13 02:44:50-INFO-extract_diachronic_emb.py-52 > temporarily saving embeddings at /content/tmp/出台/1990
2023-01-13 02:45:01-INFO-extract_diachronic_emb.py-64 > temporarily saving embeddings at /content/tmp/出台/1990_0
2023-01-13 02:45:38-INFO-extract_diachronic_emb.py-52 > temporarily saving embeddings at /content/tmp/出台/1991
2023-01-13 02:46:00-INFO-extract_diachronic_emb.py-64 > temporarily saving embeddings at /content/tmp/出台/1991_0
2023-01-13 02:46:41-INFO-extract_diachronic_emb.py-52 > temporarily saving embeddings at /content/tmp/出台/1992
2023-01-13 02:47:19-INFO-extract_diachronic_emb.py-52 > temporarily saving embeddings at /content/tmp/出台/1992_0
2023-01-13 02:52:40-INFO-utils.py-20 > loading models from /content/tmp/chinese-roberta-wwm-ext
2023-01-13 02:52:43-INFO-extract_diachronic_emb.py-65 > temporarily saving embeddings at /content/tmp/内伤/1955
2023-01-13 02:52:43-INFO-extract_diachronic_emb.py-65 > temporarily saving embeddings at /content/tmp/内伤/1956
2023-01-13 02:52:45-INFO-extract_diachronic_emb.py-65 > temporarily saving embeddings at /content/tmp/内伤/1957
2023-01-13 02:52:55-INFO-utils.py-20 > loading models from /content/tmp/chinese-roberta-wwm-ext
2023-01-13 02:52:57-INFO-extract_diachronic_emb.py-65 > temporarily saving embeddings at /content/tmp/内伤/1955
2023-01-13 02:52:57-INFO-extract_diachronic_emb.py-65 > temporarily saving embeddings at /content/tmp/内伤/1956
2023-01-13 02:52:58-INFO-extract_diachronic_emb.py-65 > temporarily saving embeddings at /content/tmp/内伤/1957
2023-01-13 02:52:59-INFO-extract_diachronic_emb.py-65 > temporarily saving embeddings at /content/tmp/内伤/1958
2023-01-13 02:52:59-INFO-extract_diachronic_emb.py-65 > temporarily saving embeddings at /content/tmp/内伤/1959
2023-01-13 02:53:00-INFO-extract_diachronic_emb.py-65 > temporarily saving embeddings at /content/tmp/内伤/1960
2023-01-13 02:53:00-INFO-extract_diachronic_emb.py-65 > temporarily saving embeddings at /content/tmp/内伤/1961
2023-01-13 02:53:01-INFO-extract_diachronic_emb.py-65 > temporarily saving embeddings at /content/tmp/内伤/1962
2023-01-13 02:53:04-INFO-extract_diachronic_emb.py-65 > temporarily saving embeddings at /content/tmp/内伤/1965
